Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
425,Garrett Hampson,30,STL,NL,31,5,2,84.0,24,22,2,0,1,1.000,1,16,1,14,2.57,2.36,0.71,2.43,,,,,,,7H/986D145,,hampsga01
426,Hunter Feduccia,28,2TM,2LG,35,28,18,235.1,267,261,6,0,0,1.000,-1,-4,-1,-5,10.21,9.12,7.63,8.97,0,7,29,6,17.1,0,2/H3D,,feduchu01
426,Hunter Feduccia,28,LAD,NL,1,0,0,2.0,4,3,1,0,0,1.000,0,180,0,0,18.00,8.10,4.00,8.10,,,,,,,/H3,,feduchu01
426,Hunter Feduccia,28,TBR,AL,34,28,18,233.1,263,258,5,0,0,1.000,-1,-5,-1,-5,10.14,9.13,7.74,9.00,0,7,29,6,17.1,0,2/HD,,feduchu01
427,Triston Casas,25,BOS,AL,28,27,25,235.0,231,213,16,2,26,.991,0,-2,-4,-20,8.77,8.04,8.18,7.93,,,,,,,3/H,,casastr01
428,Andrew Knizner,30,SFG,NL,32,28,17,234.0,210,198,9,3,1,.986,-3,-15,-1,-5,7.96,8.94,6.47,8.79,0,15,14,4,22.2,0,2/DH,,kniznan01
429,Zack Gelof,25,ATH,AL,30,26,24,233.2,111,46,64,1,15,.991,2,9,1,5,4.24,3.99,3.67,3.94,,,,,,,4,,gelofza01
430,Miguel Amaya,26,CHC,NL,27,26,23,229.2,217,205,11,1,0,.995,1,5,1,5,8.46,8.94,8.00,8.79,0,8,12,4,25.0,0,2/DH,,amayami01
431,Joey Loperfido,26,TOR,AL,37,26,12,227.0,59,58,1,0,0,1.000,-1,-6,-2,-11,2.34,2.28,1.59,2.25,,,,,,,7H/9,,loperjo01
432,Tim Anderson,32,LAA,AL,30,26,20,226.0,115,43,68,4,23,.965,0,2,2,11,4.42,3.87,3.58,3.81,,,,,,,46/H,,anderti01
433,Will Wilson,26,CLE,AL,33,24,17,226.0,73,29,41,3,3,.959,-4,-20,-2,-11,2.79,3.17,2.12,3.17,,,,,,,45/H1D,,wilsowi03
434,Nasim Nuñez,24,WSN,NL,32,24,19,224.0,106,46,60,0,13,1.000,2,8,1,5,4.26,3.84,3.12,3.74,,,,,,,64H/8D,,nunezna01
435,Ildemaro Vargas,33,ARI,NL,30,24,20,223.1,130,80,49,1,14,.992,2,11,3,16,5.20,5.36,3.91,5.18,,,,,,,43/H5D6,,vargail01
436,J.C. Escarra,30,NYY,AL,36,24,16,222.0,243,238,2,3,0,.988,-5,-28,2,11,9.73,9.01,6.32,8.49,0,11,19,1,5.0,0,2/3H5D,,escarjc01
437,Nick Sogard,27,BOS,AL,27,24,15,220.1,124,101,22,1,13,.992,-2,-11,1,5,5.02,5.31,3.62,4.79,,,,,,,3/54H96,,sogarni01
438,Bryce Johnson,29,SDP,NL,52,16,12,217.2,59,59,0,0,0,1.000,5,27,1,6,2.44,2.26,1.13,2.22,,,,,,,78H9,,johnsbr03
439,Wilmer Flores,33,SFG,NL,31,24,20,217.0,195,181,14,0,17,1.000,-3,-17,1,6,8.09,7.99,6.09,7.74,,,,,,,D3H/5,,florewi01
440,Alex Freeland,23,LAD,NL,29,25,18,216.1,83,19,62,2,6,.976,1,6,2,11,3.37,3.16,2.53,3.22,,,,,,,54/H,,freelal01
441,Brent Rooker,30,ATH,AL,27,27,16,216.0,46,43,2,1,1,.978,-3,-18,-5,-28,1.88,2.28,1.67,2.25,,,,,,,*D9/7H,AS,rookebr01
442,Jason Heyward,35,SDP,NL,33,22,16,215.2,48,48,0,0,0,1.000,-5,-26,0,0,2.00,2.26,1.45,2.22,,,,,,,7/H98,,heywaja01
443,Jonah Bride,29,2TM,2LG,35,22,15,213.0,103,71,32,0,7,1.000,0,2,2,11,4.35,3.79,2.64,3.71,,,,,,,5H/3D14,,bridejo01
443,Jonah Bride,29,MIA,NL,6,5,5,52.0,44,36,8,0,4,1.000,0,-2,1,23,7.62,5.92,7.33,6.23,,,,,,,/D35H,,bridejo01
443,Jonah Bride,29,MIN,AL,29,17,10,161.0,59,35,24,0,3,1.000,1,4,1,7,3.30,3.10,1.79,3.25,,,,,,,5H/314D,,bridejo01
444,Jorge Mateo,30,BAL,AL,30,25,16,212.0,82,46,30,6,6,.927,-3,-14,-4,-23,3.23,3.14,2.45,3.06,,,,,,,H68/4D517,,mateojo01
445,Jacob Amaya,26,CHW,AL,37,25,12,211.1,89,34,54,1,11,.989,-1,-4,-2,-11,3.75,3.72,2.38,3.62,,,,,,,6/H14,,amayaja01
446,Enmanuel Valdéz,26,PIT,NL,29,25,14,210.1,194,174,19,1,21,.995,2,11,2,11,8.26,7.83,5.85,7.18,,,,,,,3/4H9,,valdeen01
447,Nate Eaton,28,BOS,AL,36,24,9,208.0,45,29,16,0,3,1.000,-4,-21,-3,-17,1.95,2.34,1.18,2.28,,,,,,,95/H871D,,eatonna01
448,Zach Dezenzo,25,HOU,AL,29,26,12,207.0,57,54,2,1,2,.982,-1,-3,-1,-6,2.43,2.64,1.87,3.01,,,,,,,79/D3H,,dezenza01
449,Logan Webb,28,SFG,NL,34,34,0,207.0,42,7,34,1,3,.976,,,7,7,1.78,1.37,1.21,1.35,,,,,,,1,ASCYA-4GG,webblo01
450,Matt Vierling,28,DET,AL,29,23,17,206.0,55,54,1,0,0,1.000,-5,-27,-2,-12,2.40,2.28,1.77,2.27,,,,,,,8/7H59D,,vierlma01
451,Garrett Crochet,26,BOS,AL,32,32,1,205.1,18,8,10,0,0,1.000,,,-2,-2,0.79,1.24,0.56,1.22,,,,,,,1,ASCYA-2MVP-8,crochga01
452,Mark Canha,36,KCR,AL,36,24,9,204.1,52,51,1,0,2,1.000,-2,-12,-4,-23,2.29,2.67,1.44,2.73,,,,,,,7H9/D3,,canhama01
453,Jacob Melton,24,HOU,AL,31,22,18,202.2,47,46,1,0,1,1.000,-5,-32,1,6,2.09,2.28,1.52,2.25,,,,,,,8/7H9,,meltoja01
454,Cristopher Sánchez,28,PHI,NL,32,32,1,202.0,33,7,25,1,1,.970,,,3,3,1.43,1.37,1.00,1.35,,,,,,,1,CYA-2MVP-15,sanchcr01
455,Brett Harris,27,ATH,AL,30,21,15,200.2,74,29,44,1,6,.986,4,23,5,30,3.27,2.93,2.28,3.29,,,,,,,5/3H,,harribr02
456,Liover Peguero,24,PIT,NL,29,23,19,200.2,107,67,40,0,12,1.000,2,9,0,0,4.80,5.05,3.57,5.07,,,,,,,6/3H4,,pegueli01
457,Matt Mervis,27,MIA,NL,29,25,14,200.0,177,165,11,1,11,.994,-1,-6,-4,-24,7.92,8.23,6.07,8.09,,,,,,,3D/H,,mervima01
458,Samuel Basallo,20,BAL,AL,24,22,21,196.2,196,185,9,2,2,.990,0,-2,-1,-6,8.88,9.03,8.08,8.91,1,11,8,5,38.5,0,2/D3H,,basalsa01
459,Jhonny Pereda,29,2TM,AL,29,22,19,196.0,195,184,6,5,0,.974,-2,-12,0,0,8.72,9.00,6.55,8.20,1,5,24,3,11.1,2,2/1H,,peredjh01
459,Jhonny Pereda,29,ATH,AL,18,12,11,110.0,103,100,2,1,0,.990,-1,-11,-1,-11,8.35,8.91,5.67,7.71,1,3,11,1,8.3,0,2/1H,,peredjh01
459,Jhonny Pereda,29,MIN,AL,11,10,8,86.0,92,84,4,4,0,.957,-1,-14,1,14,9.21,9.13,8.00,9.00,0,2,13,2,13.3,2,2,,peredjh01
460,Max Fried,31,NYY,AL,32,32,0,195.1,53,10,39,4,1,.925,,,10,10,2.26,1.24,1.53,1.22,,,,,,,1,ASCYA-4GG,friedma01
461,Carlos Rodón,32,NYY,AL,33,33,0,195.1,22,10,12,0,0,1.000,,,-1,-1,1.01,1.24,0.67,1.22,,,,,,,1,ASCYA-6,rodonca01
462,Hayden Senger,28,NYM,NL,31,23,13,195.1,218,205,11,2,3,.991,2,12,5,31,9.95,8.94,6.97,8.79,1,5,10,5,33.3,0,2/H,,sengeha01
463,Tarik Skubal,28,DET,AL,31,31,1,195.1,21,4,16,1,0,.952,,,3,3,0.92,1.24,0.65,1.22,,,,,,,1,ASCYA-1MVP-5,skubata01
464,Tristan Gray,29,TBR,AL,27,20,14,194.0,81,41,37,3,11,.963,-3,-17,0,0,3.62,4.05,2.52,4.27,,,,,,,4/635H,,graytr01
465,Vidal Bruján,27,3TM,2LG,49,18,5,194.0,63,24,36,3,2,.952,-1,-4,0,5,2.78,2.80,1.18,2.81,,,,,,,H56/9748D1,,brujavi01
465,Vidal Bruján,27,2TM,NL,48,18,5,191.0,63,24,36,3,2,.952,-1,-4,0,5,2.83,2.81,1.20,2.82,,,,,,,H56/974D18,,brujavi01
465,Vidal Bruján,27,CHC,NL,25,10,2,102.0,28,8,17,3,1,.893,-4,-44,-2,-24,2.21,2.67,0.96,2.66,,,,,,,H5/749D68,,brujavi01
465,Vidal Bruján,27,BAL,AL,1,0,0,3.0,0,0,0,0,0,,0,0,0,0,0.00,2.40,0.00,2.30,,,,,,,/8,,brujavi01
465,Vidal Bruján,27,ATL,NL,23,8,3,89.0,35,16,19,0,1,1.000,3,42,2,38,3.54,2.96,1.46,3.00,,,,,,,6/H591,,brujavi01
466,Kevin Gausman,34,TOR,AL,32,32,1,193.0,28,16,12,0,2,1.000,,,1,1,1.31,1.24,0.88,1.22,,,,,,,1,,gausmke01
467,Carlos Cortes,28,ATH,AL,29,21,16,192.0,39,37,1,1,0,.974,-3,-16,1,6,1.78,2.28,1.27,2.26,,,,,,,9H/75D,,corteca01
468,Zac Gallen,29,ARI,NL,33,33,0,192.0,31,15,15,1,1,.968,,,0,0,1.41,1.37,0.91,1.35,,,,,,,1,,galleza01
469,Framber Valdez,31,HOU,AL,31,31,2,192.0,19,2,17,0,0,1.000,,,-6,-6,0.89,1.24,0.61,1.22,,,,,,,1,,valdefr01
470,Bob Seymour,26,TBR,AL,25,22,18,191.0,173,156,16,1,19,.994,2,12,2,13,8.10,8.04,6.88,7.93,,,,,,,3/DH,,seymobo01
471,Cooper Hummel,30,2TM,AL,29,22,10,188.1,26,25,1,0,0,1.000,-7,-45,-4,-25,1.24,2.27,0.87,2.22,,,,,,,7H/D19,,hummeco01
471,Cooper Hummel,30,BAL,AL,1,0,0,2.0,0,0,0,0,0,,-1,-660,0,0,0.00,2.25,0.00,2.30,,,,,,,/9,,hummeco01
471,Cooper Hummel,30,HOU,AL,28,22,10,186.1,26,25,1,0,0,1.000,-6,-39,-4,-26,1.26,2.27,0.90,2.21,,,,,,,7H/D1,,hummeco01
472,Paul Skenes,23,PIT,NL,32,32,1,187.2,23,10,11,2,0,.913,,,-1,-1,1.01,1.37,0.66,1.35,,,,,,,1,ASCYA-1MVP-6,skenepa01
473,Bryan Woo,25,SEA,AL,30,30,0,186.2,32,14,17,1,2,.969,,,2,2,1.49,1.24,1.03,1.22,,,,,,,1,ASCYA-5,woobr01
474,Zack Littell,29,2TM,2LG,32,32,1,186.2,30,13,16,1,2,.967,,,1,1,1.40,1.28,0.91,1.26,,,,,,,1,,litteza01
474,Zack Littell,29,TBR,AL,22,22,1,133.1,20,7,12,1,2,.950,,,1,2,1.28,1.24,0.86,1.22,,,,,,,1,,litteza01
474,Zack Littell,29,CIN,NL,10,10,0,53.1,10,6,4,0,0,1.000,,,0,0,1.69,1.37,1.00,1.35,,,,,,,1,,litteza01
475,Hunter Brown,26,HOU,AL,31,31,1,185.1,28,12,16,0,1,1.000,,,1,1,1.36,1.24,0.90,1.22,,,,,,,1,ASCYA-3,brownhu01
476,Mike Trout,33,LAA,AL,22,22,21,185.0,48,46,2,0,0,1.000,-1,-8,-3,-19,2.34,2.28,2.18,2.25,,,,,,,D9/H,,troutmi01
477,Merrill Kelly,36,2TM,2LG,32,32,0,184.0,38,13,22,3,0,.921,,,3,3,1.71,1.33,1.09,1.31,,,,,,,1,,kellyme01
477,Merrill Kelly,36,ARI,NL,22,22,0,128.2,25,8,15,2,0,.920,,,3,5,1.61,1.37,1.05,1.35,,,,,,,1,,kellyme01
477,Merrill Kelly,36,TEX,AL,10,10,0,55.1,13,5,7,1,0,.923,,,0,0,1.95,1.24,1.20,1.22,,,,,,,1,,kellyme01
478,Jesús Luzardo,27,PHI,NL,32,32,0,183.2,31,7,21,3,2,.903,,,0,0,1.37,1.37,0.88,1.35,,,,,,,1,CYA-7,luzarje01
479,Tanner Bibee,26,CLE,AL,31,31,2,182.1,23,10,13,0,1,1.000,,,-1,-1,1.14,1.24,0.74,1.22,,,,,,,1,,bibeeta01
480,Robbie Ray,33,SFG,NL,32,32,1,182.1,16,3,13,0,0,1.000,,,0,0,0.79,1.37,0.50,1.35,,,,,,,1,AS,rayro02
481,Anthony Santander,30,TOR,AL,23,22,13,182.0,46,46,0,0,0,1.000,4,26,0,0,2.27,2.31,2.00,2.50,,,,,,,D9/7H3,,santaan02
482,Nick Pivetta,32,SDP,NL,31,31,0,181.2,22,9,12,1,0,.955,,,1,1,1.04,1.37,0.68,1.35,,,,,,,1,CYA-6,pivetni01
483,Luis Castillo,32,SEA,AL,32,32,0,180.2,16,11,5,0,0,1.000,,,-4,-4,0.80,1.24,0.50,1.22,,,,,,,1,,castilu02
484,Sonny Gray,35,STL,NL,32,32,1,180.2,33,12,20,1,1,.970,,,2,2,1.59,1.37,1.00,1.35,,,,,,,1,,grayso01
485,Jake Irvin,28,WSN,NL,33,33,0,180.0,38,17,20,1,2,.974,,,1,1,1.85,1.37,1.12,1.35,,,,,,,1,,irvinja01
486,Matthew Boyd,34,CHC,NL,31,31,0,179.2,38,7,27,4,2,.895,,,6,7,1.70,1.37,1.10,1.35,,,,,,,1,AS,boydma01
487,Garrett Mitchell,26,MIL,NL,25,21,16,179.2,69,68,1,0,1,1.000,3,19,0,0,3.46,2.26,2.76,2.22,,,,,,,8/H,,mitchga01
488,Blake Dunn,26,CIN,NL,29,18,12,178.1,60,60,0,0,0,1.000,3,18,2,13,3.03,2.26,2.07,2.22,,,,,,,97/8HD,,dunnbl01
489,Yusei Kikuchi,34,LAA,AL,33,33,0,178.1,18,5,11,2,0,.889,,,1,1,0.81,1.24,0.48,1.22,,,,,,,1,AS,kikucyu01
490,Jorbit Vivas,24,NYY,AL,29,21,8,178.0,64,32,32,0,8,1.000,-3,-22,-1,-7,3.24,3.34,2.21,3.21,,,,,,,45/H,,vivasjo01
491,Johnathan Rodríguez,25,CLE,AL,28,20,10,177.1,42,39,0,3,0,.929,-4,-28,-5,-34,1.98,2.28,1.39,2.25,,,,,,,9/H7D,,rodrijo10
492,Griffin Conine,27,MIA,NL,23,20,13,177.0,37,36,1,0,0,1.000,-3,-18,-2,-14,1.88,2.26,1.61,2.22,,,,,,,7/9DH,,coningr01
493,Eric Haase,32,MIL,NL,28,18,18,177.0,172,166,5,1,1,.994,2,14,-1,-7,8.69,8.94,6.11,8.79,1,2,10,5,33.3,0,2/DH,,haaseer01
494,Freddy Peralta,29,MIL,NL,33,33,0,176.2,14,7,7,0,0,1.000,,,-1,-1,0.71,1.37,0.42,1.35,,,,,,,1,ASCYA-5,peralfr01
495,Brandon Pfaadt,26,ARI,NL,33,33,0,176.2,28,14,10,4,0,.857,,,-3,-3,1.22,1.37,0.73,1.35,,,,,,,1,,pfaadbr01
496,Jorge Barrosa,24,ARI,NL,30,17,15,176.1,54,54,0,0,0,1.000,4,28,1,7,2.76,2.26,1.80,2.22,,,,,,,87/H9D,,barrojo01
497,Mitch Keller,29,PIT,NL,32,32,0,176.1,25,17,8,0,0,1.000,,,-4,-5,1.28,1.37,0.78,1.35,,,,,,,1,,kellemi03
498,Gary Sánchez,32,BAL,AL,23,19,17,176.1,183,176,3,4,0,.978,-5,-34,-8,-54,9.14,9.08,7.78,8.66,1,16,17,1,5.6,1,2/D1H,,sanchga02
499,Sandy Alcantara,29,MIA,NL,31,31,0,174.2,22,8,14,0,1,1.000,,,-5,-6,1.13,1.37,0.71,1.35,,,,,,,1,,alcansa01
500,Will Robertson,27,2TM,AL,24,20,15,174.2,46,45,0,1,0,.978,0,-2,-1,-7,2.32,2.28,1.88,2.25,,,,,,,7/9H8D,,roberwi02
500,Will Robertson,27,TOR,AL,3,3,2,26.0,8,8,0,0,0,1.000,0,-18,-1,-46,2.77,2.28,2.67,2.27,,,,,,,/789,,roberwi02
500,Will Robertson,27,CHW,AL,21,17,13,148.2,38,37,0,1,0,.974,0,1,0,0,2.24,2.28,1.76,2.25,,,,,,,7/9HD,,roberwi02
501,Yoshinobu Yamamoto,26,LAD,NL,30,30,0,173.2,45,24,20,1,2,.978,,,3,3,2.28,1.37,1.47,1.35,,,,,,,1,ASCYA-3,yamamyo01
502,Jacob deGrom,37,TEX,AL,30,30,0,172.2,31,18,13,0,0,1.000,,,4,5,1.62,1.24,1.03,1.22,,,,,,,1,ASCYA-8,degroja01
503,Michael Wacha,33,KCR,AL,31,31,0,172.2,21,10,11,0,1,1.000,,,0,0,1.09,1.24,0.68,1.22,,,,,,,1,,wachami01
504,Dean Kremer,29,BAL,AL,31,29,0,171.2,29,17,12,0,1,1.000,,,3,3,1.52,1.24,0.94,1.22,,,,,,,1,,kremede01
505,Connor Joe,32,2TM,NL,35,18,7,171.2,57,55,1,1,1,.982,-3,-23,0,0,2.94,3.23,1.56,3.20,,,,,,,9H7/3D8,,joeco01
505,Connor Joe,32,SDP,NL,3,2,0,16.0,6,6,0,0,1,1.000,-1,-98,0,0,3.38,4.50,2.00,4.17,,,,,,,/H378D,,joeco01
505,Connor Joe,32,CIN,NL,32,16,7,155.2,51,49,1,1,0,.980,-2,-15,0,0,2.89,3.10,1.52,3.11,,,,,,,97H/3D8,,joeco01
506,Joe Ryan,29,MIN,AL,31,30,0,171.0,14,4,9,1,0,.929,,,-3,-4,0.68,1.24,0.42,1.22,,,,,,,1,AS,ryanjo04
507,Jeffrey Springs,32,ATH,AL,32,30,0,171.0,15,3,11,1,2,.933,,,-4,-5,0.74,1.24,0.44,1.22,,,,,,,1,,sprinje01
508,Chris Bassitt,36,TOR,AL,32,31,1,170.1,23,10,11,2,0,.913,,,-2,-2,1.11,1.24,0.66,1.22,,,,,,,1,,bassich01
509,Nick Yorke,23,PIT,NL,21,19,14,170.0,96,50,46,0,10,1.000,1,6,2,14,5.08,4.61,3.84,4.66,,,,,,,4/395H,,yorkeni01
510,Brady Singer,28,CIN,NL,32,32,0,169.2,25,7,18,0,1,1.000,,,0,0,1.33,1.37,0.78,1.35,,,,,,,1,,singebr01
511,José Soriano,26,LAA,AL,31,31,0,169.0,33,11,22,0,2,1.000,,,2,2,1.76,1.24,1.06,1.22,,,,,,,1,,soriajo02
512,Tyler Tolbert,27,KCR,AL,56,12,1,169.0,50,41,8,1,2,.980,-1,-9,-2,-14,2.61,2.47,0.86,2.53,,,,,,,H87/4695D,,tolbety01
513,David Peterson,29,NYM,NL,30,30,1,168.2,37,14,23,0,0,1.000,,,6,7,1.97,1.37,1.23,1.35,,,,,,,1,AS,peterda01
514,Dylan Cease,29,SDP,NL,32,32,0,168.0,26,9,16,1,1,.962,,,-1,-1,1.34,1.37,0.78,1.35,,,,,,,1,,ceasedy01
515,Ryan Pepiot,27,TBR,AL,31,31,0,167.2,20,3,17,0,0,1.000,,,3,4,1.07,1.24,0.65,1.22,,,,,,,1,,pepiory01
516,Gavin Williams,25,CLE,AL,31,31,0,167.2,21,6,15,0,0,1.000,,,2,2,1.13,1.24,0.68,1.22,,,,,,,1,,williga01
517,Jeimer Candelario,31,CIN,NL,19,19,18,167.0,62,42,19,1,1,.984,0,2,1,7,3.29,4.74,3.05,4.73,,,,,,,5/3D,,candeje01
518,Brayan Bello,26,BOS,AL,29,28,1,166.2,31,11,18,2,2,.935,,,0,0,1.57,1.24,1.00,1.22,,,,,,,1,,bellobr01
519,Andrew Abbott,26,CIN,NL,29,29,1,166.1,18,2,15,1,1,.944,,,1,1,0.92,1.37,0.59,1.35,,,,,,,1,ASCYA-8,abbotan01
520,Shane Baz,26,TBR,AL,31,31,0,166.1,22,7,14,1,0,.955,,,-1,-1,1.14,1.24,0.68,1.22,,,,,,,1,,bazsh01
521,José Berríos,31,TOR,AL,31,30,0,166.0,23,12,11,0,1,1.000,,,2,2,1.25,1.24,0.74,1.22,,,,,,,1,,berrijo01
522,Clay Holmes,32,NYM,NL,33,31,0,165.2,34,13,20,1,0,.971,,,3,4,1.79,1.37,1.00,1.35,,,,,,,1,,holmecl01
523,Nick Martinez,34,CIN,NL,40,26,0,165.2,23,11,11,1,0,.957,,,1,1,1.20,1.37,0.55,1.35,,,,,,,1,,martini01
524,Kyle Hendricks,35,LAA,AL,31,31,0,164.2,24,5,18,1,1,.958,,,-2,-2,1.26,1.24,0.74,1.22,,,,,,,1,,hendrky01
525,Mitchell Parker,25,WSN,NL,33,30,0,164.2,12,1,9,2,0,.833,,,-4,-5,0.55,1.37,0.30,1.35,,,,,,,1,,parkemi01
526,Nathan Church,24,STL,NL,26,17,13,164.1,58,55,2,1,0,.983,5,39,5,37,3.12,2.26,2.19,2.22,,,,,,,8/97H,,churcna01
527,Kyle Freeland,32,COL,NL,31,31,0,162.2,21,4,13,4,1,.810,,,0,0,0.94,1.37,0.55,1.35,,,,,,,1,,freelky01
528,Andre Pallante,26,STL,NL,31,31,0,162.2,45,21,20,4,0,.911,,,-3,-4,2.27,1.37,1.32,1.35,,,,,,,1,,pallaan01
529,Everson Pereira,24,TBR,AL,22,19,16,162.2,34,33,1,0,0,1.000,-1,-10,1,7,1.88,2.28,1.55,2.25,,,,,,,8/H9,,pereiev01
530,Luis Severino,31,ATH,AL,29,29,0,162.2,31,7,24,0,0,1.000,,,6,7,1.72,1.24,1.07,1.22,,,,,,,1,,severlu01
531,Jarred Kelenic,25,ATL,NL,23,20,11,162.1,34,32,0,2,0,.941,-5,-38,-1,-7,1.77,2.26,1.39,2.22,,,,,,,9/H7D,,kelenja01
532,Will Warren,26,NYY,AL,33,33,0,162.1,32,15,15,2,0,.938,,,-1,-1,1.66,1.24,0.91,1.22,,,,,,,1,ROY-8,warrewi01
533,Jack Flaherty,29,DET,AL,31,31,0,161.0,29,15,14,0,1,1.000,,,1,1,1.62,1.24,0.94,1.22,,,,,,,1,,flaheja01
534,Maximo Acosta,22,MIA,NL,19,18,12,160.1,51,21,28,2,7,.961,-3,-23,-2,-15,2.75,3.25,2.13,3.20,,,,,,,5/46,,acostma02
535,MacKenzie Gore,26,WSN,NL,30,30,0,159.2,17,5,12,0,0,1.000,,,1,1,0.96,1.37,0.57,1.35,,,,,,,1,AS,gorema01
536,Colin Rea,34,CHC,NL,32,27,0,159.1,43,21,21,1,1,.977,,,5,6,2.37,1.37,1.31,1.35,,,,,,,1,,reaco01
537,Mickey Gasper,29,MIN,AL,28,16,13,158.2,148,136,9,3,3,.980,-2,-17,-1,-8,8.22,8.43,5.00,8.16,0,7,16,3,15.8,0,2HD/347,,gaspemi01
538,Chris Paddack,29,2TM,AL,33,28,0,158.0,39,22,16,1,1,.974,,,3,4,2.16,1.24,1.15,1.22,,,,,,,1,,paddach01
538,Chris Paddack,29,MIN,AL,21,21,0,111.0,27,13,13,1,1,.963,,,2,4,2.11,1.24,1.24,1.22,,,,,,,1,,paddach01
538,Chris Paddack,29,DET,AL,12,7,0,47.0,12,9,3,0,0,1.000,,,1,4,2.30,1.24,1.00,1.22,,,,,,,1,,paddach01
539,Quinn Priester,24,MIL,NL,29,24,0,157.1,29,11,17,1,2,.966,,,3,4,1.60,1.37,0.97,1.35,,,,,,,1,,priesqu01
540,Ranger Suárez,29,PHI,NL,26,26,0,157.1,29,9,18,2,2,.931,,,3,4,1.54,1.37,1.04,1.35,,,,,,,1,,suarera01
541,Tim Elko,26,CHW,AL,20,18,15,157.0,142,134,8,0,20,1.000,-1,-4,-1,-8,8.14,8.04,7.10,7.93,,,,,,,3/DH,,elkoti01
542,Tomoyuki Sugano,35,BAL,AL,30,30,0,157.0,32,15,17,0,1,1.000,,,5,6,1.83,1.24,1.07,1.22,,,,,,,1,,suganto01
543,Logan Allen,26,CLE,AL,30,29,0,156.2,17,6,8,3,0,.824,,,-1,-1,0.80,1.24,0.47,1.22,,,,,,,1,,allenlo02
544,Nick Lodolo,27,CIN,NL,29,28,2,156.2,22,6,14,2,0,.909,,,-1,-1,1.15,1.37,0.69,1.35,,,,,,,1,,lodolni01
545,Bryce Elder,26,ATL,NL,28,28,0,156.1,34,15,19,0,2,1.000,,,2,3,1.96,1.37,1.21,1.35,,,,,,,1,,elderbr01
546,Miles Mikolas,36,STL,NL,31,31,0,156.1,39,18,20,1,1,.974,,,-1,-1,2.19,1.37,1.23,1.35,,,,,,,1,,mikolmi01
547,Patrick Corbin,35,TEX,AL,31,30,1,155.1,24,10,13,1,0,.958,,,-1,-1,1.33,1.24,0.74,1.22,,,,,,,1,,corbipa01
548,Eduardo Rodríguez,32,ARI,NL,29,29,0,154.1,13,2,11,0,1,1.000,,,-2,-3,0.76,1.37,0.45,1.35,,,,,,,1,,rodried05
549,Ryne Nelson,27,ARI,NL,33,23,0,154.0,19,5,14,0,0,1.000,,,5,6,1.11,1.37,0.58,1.35,,,,,,,1/H,,nelsory01
550,Christian Yelich,33,MIL,NL,19,18,16,153.1,43,41,1,1,0,.977,-1,-6,1,8,2.47,2.26,2.21,2.22,,,,,,,*D7/H,MVP-12,yelicch01
551,Justin Verlander,42,SFG,NL,29,29,0,152.0,20,9,10,1,0,.950,,,0,0,1.13,1.37,0.66,1.35,,,,,,,1,,verlaju01
552,Gustavo Campero,27,LAA,AL,26,15,12,151.2,43,40,2,1,0,.977,-3,-24,-3,-24,2.49,2.28,1.62,2.25,,,,,,,9/H78D,,campegu01
553,Jack Leiter,25,TEX,AL,29,29,0,151.2,23,14,8,1,0,.957,,,-2,-3,1.31,1.24,0.76,1.22,,,,,,,1/H,ROY-7,leiteja01
554,Matthew Liberatore,25,STL,NL,29,29,0,151.2,16,4,12,0,0,1.000,,,-2,-3,0.95,1.37,0.55,1.35,,,,,,,1,,liberma01
555,Drew Rasmussen,29,TBR,AL,31,31,0,150.0,19,7,12,0,1,1.000,,,-1,-1,1.14,1.24,0.61,1.22,,,,,,,1,ASCYA-9,rasmudr01
556,Brett Wisely,26,2TM,NL,24,16,11,150.0,79,26,51,2,10,.975,1,6,3,24,4.62,3.89,3.08,3.78,,,,,,,4/H56D,,wiselbr01
556,Brett Wisely,26,SFG,NL,20,13,10,124.0,65,20,43,2,7,.969,2,15,3,29,4.57,3.84,3.00,3.73,,,,,,,4/H56D,,wiselbr01
556,Brett Wisely,26,ATL,NL,4,3,1,26.0,14,6,8,0,3,1.000,-1,-42,0,0,4.85,4.12,3.50,4.05,,,,,,,/4H,,wiselbr01
557,Zack Wheeler,35,PHI,NL,24,24,1,149.2,20,8,11,1,1,.950,,,3,4,1.14,1.37,0.79,1.35,,,,,,,1,ASCYA-9,wheelza01
558,Andrés Chaparro,26,WSN,NL,30,14,13,149.0,133,121,12,0,10,1.000,-3,-20,1,8,8.03,8.23,4.43,8.09,,,,,,,3/HD,,chapaan01
559,Casey Mize,28,DET,AL,28,28,0,149.0,13,5,7,1,1,.923,,,-2,-3,0.72,1.24,0.43,1.22,,,,,,,1,AS,mizeca01
560,Zack Short,30,HOU,AL,22,15,11,149.0,60,21,37,2,8,.967,-2,-14,-1,-8,3.50,3.73,2.64,3.68,,,,,,,6/HD,,shortza01
561,Joey Wiemer,26,MIA,NL,23,16,13,149.0,39,38,1,0,0,1.000,2,18,4,32,2.36,2.26,1.70,2.22,,,,,,,9/H7,,wiemejo01
